"Gene","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"FAM120B",3,14,3,7,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"FAM126A",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"FAM126B",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FAM129A",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FAM131A",1,0,1,0,1,Inf,Inf,0
"FAM13B",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FAM160A2",1,1,1,1,1,1,0,0
"FAM160B2",1,0,1,0,1,Inf,Inf,0
"FAM192A",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FAM193A",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"FAM193B",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FAM199X",1,0,1,0,1,Inf,Inf,0
"FAM208A",4,4,3,4,1,0.619687542666112,-0.690387128214864,0
"FAM208B",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"FAM214A",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"FAM217B",1,0,1,0,1,Inf,Inf,0
"FAM219B",1,0,1,0,1,Inf,Inf,0
"FAM222B",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FAM234A",1,1,1,1,1,1,0,0
"FAM32A",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FAM45A",1,1,1,1,1,1,0,0
"FAM49B",2,1,1,1,1,1,0,0
"FAM50B",1,0,1,0,1,Inf,Inf,0
"FAM60A",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"FAM76A",1,0,1,0,1,Inf,Inf,0
"FAM91A1",1,0,1,0,1,Inf,Inf,0
"FAN1",1,1,1,1,1,1,0,0
"FANCC",1,0,1,0,1,Inf,Inf,0
"FANCD2",1,0,1,0,1,Inf,Inf,0
"FANCG",1,0,1,0,1,Inf,Inf,0
"FANK1",2,2,2,2,1,1,0,4.82163733276644e-17
"FARP2",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"FARSA",1,1,1,1,1,1,0,0
"FARSB",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FAS",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"FASTK",2,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"FASTKD5",3,3,3,3,1,1,0,4.82163733276644e-17
"FAU",5,18,4,8,0.076923076923077,0,-Inf,1.11394335230684
"FBF1",1,0,1,0,1,Inf,Inf,0
"FBL",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"FBLN7",1,0,1,0,1,Inf,Inf,0
"FBRS",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FBXL12",2,2,2,2,1,1,0,4.82163733276644e-17
"FBXL15",3,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FBXL20",1,0,1,0,1,Inf,Inf,0
"FBXL5",2,4,1,2,1,0.451603012346455,-1.1468729854753,0
"FBXO11",1,1,1,1,1,1,0,0
"FBXO21",1,1,1,1,1,1,0,0
"FBXO28",1,1,1,1,1,1,0,0
"FBXO3",1,1,1,1,1,1,0,0
"FBXO34",1,7,1,7,0.0101010101010101,0.031638956060821,-4.98215419144073,1.99563519459755
"FBXO38",3,3,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"FBXO4",1,2,1,1,1,1,0,0
"FBXO44",2,0,1,0,1,Inf,Inf,0
"FBXO48",1,0,1,0,1,Inf,Inf,0
"FBXO7",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"FBXO9",2,2,2,2,1,1,0,4.82163733276644e-17
"FBXW11",4,1,2,1,1,2.21433421093488,1.1468729854753,0
"FBXW2",1,1,1,1,1,1,0,0
"FBXW5",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"FBXW8",1,0,1,0,1,Inf,Inf,0
"FCF1",1,1,1,1,1,1,0,0
"FCGRT",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"FCHSD2",2,2,2,2,1,1,0,4.82163733276644e-17
"FCMR",8,10,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"FCRL3",6,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"FCSK",1,0,1,0,1,Inf,Inf,0
"FDFT1",4,1,4,1,0.282051282051282,6.15667160832438,2.62215061846743,0.549671921868275
"FDPS",4,0,3,0,0.2,Inf,Inf,0.698970004336019
"FEM1A",1,0,1,0,1,Inf,Inf,0
"FEM1C",1,0,1,0,1,Inf,Inf,0
"FEN1",1,0,1,0,1,Inf,Inf,0
"FERMT3",3,4,3,4,1,0.619687542666112,-0.690387128214864,0
"FGD3",6,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"FGFR1OP2",1,1,1,1,1,1,0,0
"FHOD1",1,1,1,1,1,1,0,0
"FILIP1L",1,0,1,0,1,Inf,Inf,0
"FIP1L1",1,6,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"FKBP11",1,0,1,0,1,Inf,Inf,0
"FKBP15",4,4,3,4,1,0.619687542666112,-0.690387128214864,0
"FKBP1A",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FKBP2",1,0,1,0,1,Inf,Inf,0
"FKBP5",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"FLAD1",2,3,2,2,1,1,0,4.82163733276644e-17
"FLI1",1,1,1,1,1,1,0,0
"FLII",3,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"FLNA",7,15,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"FLNB",2,3,2,2,1,1,0,4.82163733276644e-17
"FLOT1",1,0,1,0,1,Inf,Inf,0
"FLOT2",2,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"FLT3LG",4,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"FLYWCH1",1,1,1,1,1,1,0,0
"FLYWCH2",1,0,1,0,1,Inf,Inf,0
"FMN1",1,1,1,1,1,1,0,0
"FMNL1",2,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"FMNL3",1,0,1,0,1,Inf,Inf,0
"FMO4",1,0,1,0,1,Inf,Inf,0
"FMR1",1,0,1,0,1,Inf,Inf,0
"FN3KRP",1,0,1,0,1,Inf,Inf,0
"FNBP1",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"FNBP4",2,5,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"FNDC3A",1,1,1,1,1,1,0,0
"FNTA",2,4,2,2,1,1,0,4.82163733276644e-17
"FOXJ3",1,1,1,1,1,1,0,0
"FOXN3",2,6,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"FOXO1",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"FOXP1",5,9,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"FOXP3",1,6,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"FPGS",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"FRA10AC1",1,0,1,0,1,Inf,Inf,0
"FRG1",24,12,7,7,1,1,0,0
"FRG1BP;FRG1DP",2,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"FRG1JP",3,2,1,2,1,0.451603012346455,-1.1468729854753,0
"FRMD4B",1,1,1,1,1,1,0,0
"FRMD8",1,0,1,0,1,Inf,Inf,0
"FRS2",1,1,1,1,1,1,0,0
"FRYL",6,5,4,4,1,1,0,0
"FTH1",9,14,5,5,1,1,0,4.82163733276644e-17
"FTL",6,13,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"FTO",2,2,2,2,1,1,0,4.82163733276644e-17
"FTSJ3",1,0,1,0,1,Inf,Inf,0
"FUBP1",3,6,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"FUCA1",1,0,1,0,1,Inf,Inf,0
"FUNDC1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FUNDC2",1,1,1,1,1,1,0,0
"FURIN",1,0,1,0,1,Inf,Inf,0
"FUS",4,2,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"FUT8",1,1,1,1,1,1,0,0
"FUZ",1,0,1,0,1,Inf,Inf,0
"FXN",1,0,1,0,1,Inf,Inf,0
"FXR1",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"FXYD5",7,7,5,6,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"FYB1",9,29,5,8,0.2,0,-Inf,0.698970004336019
"FYCO1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"FYN",5,7,4,5,1,0.619687542666112,-0.690387128214864,0
"FZR1",1,1,1,1,1,1,0,0
"G3BP1",3,0,3,0,0.2,Inf,Inf,0.698970004336019
"G3BP2",2,3,1,2,1,0.451603012346455,-1.1468729854753,0
"GAA",1,1,1,1,1,1,0,0
"GABARAP",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GABARAPL2",2,2,2,1,1,2.21433421093488,1.1468729854753,0
"GABBR1",1,0,1,0,1,Inf,Inf,0
"GABPA",1,0,1,0,1,Inf,Inf,0
"GAK",4,3,3,3,1,1,0,4.82163733276644e-17
"GAL3ST4",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GALC",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GALE",1,0,1,0,1,Inf,Inf,0
"GALK2",2,0,1,0,1,Inf,Inf,0
"GALNS",1,1,1,1,1,1,0,0
"GALNT11",1,1,1,1,1,1,0,0
"GALNT3",1,1,1,1,1,1,0,0
"GALNT4;POC1B-GALNT4",1,0,1,0,1,Inf,Inf,0
"GALNT7",1,0,1,0,1,Inf,Inf,0
"GALT",7,4,4,4,1,1,0,0
"GANAB",4,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GANC",1,1,1,1,1,1,0,0
"GAPDH",2,9,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"GAPVD1",2,2,2,2,1,1,0,4.82163733276644e-17
"GARNL3",1,1,1,1,1,1,0,0
"GARS",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GART",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GATA3",2,2,2,2,1,1,0,4.82163733276644e-17
"GATD3A",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GBE1",1,0,1,0,1,Inf,Inf,0
"GBF1",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"GBP1",2,1,1,1,1,1,0,0
"GBP2",6,7,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"GBP3",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GBP4",1,6,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"GBP5",18,18,8,7,1,Inf,Inf,0
"GCC1",1,0,1,0,1,Inf,Inf,0
"GCC2",8,9,7,7,1,1,0,0
"GCFC2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GCNT2",1,1,1,1,1,1,0,0
"GCNT2;C6orf52",1,0,1,0,1,Inf,Inf,0
"GCNT4",2,2,2,2,1,1,0,4.82163733276644e-17
"GCSAM",1,0,1,0,1,Inf,Inf,0
"GDAP1",1,0,1,0,1,Inf,Inf,0
"GDI1",1,1,1,1,1,1,0,0
"GDI2",2,4,2,2,1,1,0,4.82163733276644e-17
"GEMIN4",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GEN1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GFM1",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"GGCX",1,0,1,0,1,Inf,Inf,0
"GGPS1",2,2,2,1,1,2.21433421093488,1.1468729854753,0
"GGTLC2;MIR650",1,0,1,0,1,Inf,Inf,0
"GHITM",2,6,2,6,0.131934731934732,0.131319339997226,-2.92884869074048,0.879640860996452
"GIMAP1",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"GIMAP1-GIMAP5;GIMAP5",7,14,6,7,1,0.451603012346455,-1.1468729854753,0
"GIMAP1;GIMAP1-GIMAP5",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GIMAP4",3,8,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"GIMAP6",2,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GIMAP7",7,6,4,4,1,1,0,0
"GIN1",1,1,1,1,1,1,0,0
"GINM1",1,0,1,0,1,Inf,Inf,0
"GIT2",3,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"GJB6",2,1,1,1,1,1,0,0
"GJB7",1,0,1,0,1,Inf,Inf,0
"GK5",1,0,1,0,1,Inf,Inf,0
"GLB1",5,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"GLG1",6,9,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"GLI4",1,0,1,0,1,Inf,Inf,0
"GLIPR1",4,4,3,4,1,0.619687542666112,-0.690387128214864,0
"GLIPR2",1,0,1,0,1,Inf,Inf,0
"GLO1",1,1,1,1,1,1,0,0
"GLOD4",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"GLRX2",1,0,1,0,1,Inf,Inf,0
"GLRX3",2,2,2,2,1,1,0,4.82163733276644e-17
"GLS2",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"GLT8D1",2,0,1,0,1,Inf,Inf,0
"GLUD1",1,0,1,0,1,Inf,Inf,0
"GLUD2",1,0,1,0,1,Inf,Inf,0
"GLYCTK",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GM2A",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GMCL1",1,1,1,1,1,1,0,0
"GMPPB",1,1,1,1,1,1,0,0
"GNA13",2,2,2,2,1,1,0,4.82163733276644e-17
"GNAI2",1,1,1,1,1,1,0,0
"GNAI3",2,2,2,2,1,1,0,4.82163733276644e-17
"GNB1L",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GNG2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GNL3",1,1,1,1,1,1,0,0
"GNL3L",1,1,1,1,1,1,0,0
"GNPAT",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GNPTAB",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GOLGA2",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GOLGA4",7,7,5,3,0.619269619269619,2.59867331003631,1.37777527805224,0.208120225508274
"GOLGA7",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"GOLGB1",2,3,2,2,1,1,0,4.82163733276644e-17
"GOLT1B",4,2,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"GON4L",3,6,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"GORAB",1,0,1,0,1,Inf,Inf,0
"GORASP1",1,0,1,0,1,Inf,Inf,0
"GORASP2",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"GOSR2",1,1,1,1,1,1,0,0
"GOT2",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GPAA1",3,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GPAT4",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"GPATCH11",1,0,1,0,1,Inf,Inf,0
"GPATCH3",1,0,1,0,1,Inf,Inf,0
"GPATCH4",2,2,2,1,1,2.21433421093488,1.1468729854753,0
"GPATCH8",3,2,2,1,1,2.21433421093488,1.1468729854753,0
"GPBP1",3,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GPBP1L1",1,1,1,1,1,1,0,0
"GPCPD1",1,1,1,1,1,1,0,0
"GPI",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GPKOW",1,0,1,0,1,Inf,Inf,0
"GPN1",1,1,1,1,1,1,0,0
"GPR155",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GPR174",1,0,1,0,1,Inf,Inf,0
"GPR180",1,1,1,1,1,1,0,0
"GPR183",4,11,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"GPR22",1,0,1,0,1,Inf,Inf,0
"GPR52",1,0,1,0,1,Inf,Inf,0
"GPR65",5,3,4,2,0.608391608391609,2.79345993246486,1.48205312738025,0.215816784846443
"GPRASP1",1,0,1,0,1,Inf,Inf,0
"GPS2",1,0,1,0,1,Inf,Inf,0
"GPSM3",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GPX4",1,0,1,0,1,Inf,Inf,0
"GRAMD1A",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GRAP",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GRAP2",1,2,1,1,1,1,0,0
"GRB2",15,15,6,6,1,1,0,4.82163733276644e-17
"GRID2IP",1,0,1,0,1,Inf,Inf,0
"GRINA",1,0,1,0,1,Inf,Inf,0
"GRIPAP1",2,2,2,2,1,1,0,4.82163733276644e-17
"GRK2",3,4,3,4,1,0.619687542666112,-0.690387128214864,0
"GRK5",1,1,1,1,1,1,0,0
"GRK6",1,1,1,1,1,1,0,0
"GRN",1,0,1,0,1,Inf,Inf,0
"GRPEL2",1,0,1,0,1,Inf,Inf,0
"GRSF1",1,1,1,1,1,1,0,0
"GRWD1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GSDMD",2,4,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"GSPT2",2,0,1,0,1,Inf,Inf,0
"GSTK1",6,6,5,5,1,1,0,4.82163733276644e-17
"GTF2B",1,0,1,0,1,Inf,Inf,0
"GTF2H5",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GTF2I",1,1,1,1,1,1,0,0
"GTF3A",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GTF3C1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"GTF3C2;GTF3C2-AS1",1,0,1,0,1,Inf,Inf,0
"GTF3C4",1,0,1,0,1,Inf,Inf,0
"GTF3C5",1,5,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"GTPBP1",1,0,1,0,1,Inf,Inf,0
"GUF1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"GUK1",3,2,2,2,1,1,0,4.82163733276644e-17
"GUSB",1,0,1,0,1,Inf,Inf,0
"GYG1",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"GYPC",1,0,1,0,1,Inf,Inf,0
"GZMK",1,0,1,0,1,Inf,Inf,0
"H2AFJ",1,0,1,0,1,Inf,Inf,0
"H2AFY",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"H2AFZ",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"H3F3B",10,9,7,6,1,2.21433421093487,1.1468729854753,0
"HACD1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HACD3",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HACD4",1,1,1,1,1,1,0,0
"HACL1",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"HADH",1,2,1,1,1,1,0,0
"HADHA",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HAGHL",1,0,1,0,1,Inf,Inf,0
"HAPLN3",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HARS",2,2,2,2,1,1,0,4.82163733276644e-17
"HARS2",1,3,1,2,1,0.451603012346455,-1.1468729854753,0
"HAT1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HAUS1",1,2,1,1,1,1,0,0
"HAUS7",1,1,1,1,1,1,0,0
"HAVCR1",1,0,1,0,1,Inf,Inf,0
"HBB",1,0,1,0,1,Inf,Inf,0
"HBP1",3,4,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HCCS",1,1,1,1,1,1,0,0
"HCFC1",1,7,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"HCFC2",1,1,1,1,1,1,0,0
"HCG27",1,0,1,0,1,Inf,Inf,0
"HCK",1,0,1,0,1,Inf,Inf,0
"HCLS1",16,24,7,8,1,0,-Inf,0
"HDAC1",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"HDAC10",1,0,1,0,1,Inf,Inf,0
"HDAC2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HDAC4",3,3,2,2,1,1,0,4.82163733276644e-17
"HDAC6",1,1,1,1,1,1,0,0
"HDAC7",2,2,2,2,1,1,0,4.82163733276644e-17
"HDGFL2",1,0,1,0,1,Inf,Inf,0
"HDHD2",1,0,1,0,1,Inf,Inf,0
"HDHD3",3,1,3,1,0.569230769230769,3.83896762023271,1.94071839182677,0.244711632575861
"HDLBP",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HEATR1",2,4,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HEATR5B",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HEG1",1,0,1,0,1,Inf,Inf,0
"HELB",3,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HELQ",3,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HELZ",1,8,1,6,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"HEMK1",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HERC1",6,10,4,5,1,0.619687542666112,-0.690387128214864,0
"HERC1;HERC1",1,0,1,0,1,Inf,Inf,0
"HERC2",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HERC3",1,6,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HERC5",3,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HERC6",5,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HERPUD1",4,8,3,5,0.619269619269619,0.384811740720894,-1.37777527805225,0.208120225508274
"HEXD",3,2,2,2,1,1,0,4.82163733276644e-17
"HGS",11,4,5,4,1,1.61371647991769,0.690387128214865,0
"HIBADH",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HIF1A",1,4,1,4,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HIGD1B",1,0,1,0,1,Inf,Inf,0
"HIGD2A",1,0,1,0,1,Inf,Inf,0
"HIKESHI",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HINFP",1,1,1,1,1,1,0,0
"HINT2",1,1,1,1,1,1,0,0
"HINT3",1,0,1,0,1,Inf,Inf,0
"HIP1R",1,1,1,1,1,1,0,0
"HIPK1",1,1,1,1,1,1,0,0
"HIPK3",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HIRIP3",3,1,2,1,1,2.21433421093488,1.1468729854753,0
"HIST1H1D",1,3,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HIVEP1",1,6,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HIVEP2",6,15,3,8,0.0256410256410256,0,-Inf,1.5910646070265
"HK1",1,10,1,6,0.0405594405594406,0.0617305948438619,-4.01787049635397,1.39190804390212
"HK2",1,0,1,0,1,Inf,Inf,0
"HLA-A",6,12,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HLA-B",14,24,7,7,1,1,0,0
"HLA-C",9,36,4,7,0.282051282051282,0.162425424582969,-2.62215061846743,0.549671921868275
"HLA-DOB",1,0,1,0,1,Inf,Inf,0
"HLA-DPA1",3,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HLA-DPB1",1,0,1,0,1,Inf,Inf,0
"HLA-DQB2",2,1,2,1,1,2.21433421093488,1.1468729854753,0
"HLA-DRA",1,0,1,0,1,Inf,Inf,0
"HLA-DRB1",16,5,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HLA-DRB5",5,4,3,3,1,1,0,4.82163733276644e-17
"HLA-E",13,19,5,8,0.2,0,-Inf,0.698970004336019
"HLA-F",29,31,5,4,1,1.61371647991769,0.690387128214865,0
"HLA-G",6,5,3,4,1,0.619687542666112,-0.690387128214864,0
"HLA-H",1,0,1,0,1,Inf,Inf,0
"HLTF",1,0,1,0,1,Inf,Inf,0
"HM13",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HMCES",2,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HMGA1",1,1,1,1,1,1,0,0
"HMGB1",2,8,2,5,0.314685314685315,0.223529510495624,-2.16146278546891,0.502123523689718
"HMGB2",2,1,1,1,1,1,0,0
"HMGB3",1,0,1,0,1,Inf,Inf,0
"HMGCR",1,0,1,0,1,Inf,Inf,0
"HMGCS1",1,0,1,0,1,Inf,Inf,0
"HMGN1",4,5,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HMGN3",1,0,1,0,1,Inf,Inf,0
"HMGN4",2,2,2,2,1,1,0,4.82163733276644e-17
"HMGXB3",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HMOX2",2,2,2,2,1,1,0,4.82163733276644e-17
"HNRNPA1",4,6,4,4,1,1,0,0
"HNRNPA2B1",5,9,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HNRNPA3",1,0,1,0,1,Inf,Inf,0
"HNRNPAB",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HNRNPC",8,19,5,7,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HNRNPD",2,5,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HNRNPDL",29,29,7,8,1,0,-Inf,0
"HNRNPF",3,6,2,4,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
"HNRNPH2",6,2,3,2,1,1.73456920800836,0.794577404221032,4.82163733276644e-17
"HNRNPH3",1,0,1,0,1,Inf,Inf,0
"HNRNPK",9,9,5,5,1,1,0,4.82163733276644e-17
"HNRNPM",1,1,1,1,1,1,0,0
"HNRNPR",4,5,3,3,1,1,0,4.82163733276644e-17
"HNRNPU",3,6,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HOXB2",1,1,1,1,1,1,0,0
"HP1BP3",1,9,1,5,0.118881118881119,0.102452395152118,-3.28697438253732,0.924887116086787
"HPGD",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HPS1",2,3,2,3,1,0.576512021188363,-0.794577404221032,4.82163733276644e-17
"HPS5",1,2,1,2,1,0.451603012346455,-1.1468729854753,0
"HRH4",1,0,1,0,1,Inf,Inf,0
"HSCB",1,1,1,1,1,1,0,0
"HSD17B1",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HSD17B11",3,6,3,4,1,0.619687542666112,-0.690387128214864,0
"HSD17B4",2,0,2,0,0.466666666666667,Inf,Inf,0.330993219041424
"HSP90AA1",1,4,1,3,0.569230769230769,0.260463552878358,-1.94084658710691,0.244711632575861
"HSP90AB1",6,20,5,8,0.2,0,-Inf,0.698970004336019
"HSP90B1",7,10,4,6,0.608391608391609,0.357979002447202,-1.48205312738025,0.215816784846443
