"Gene","NumCells.ms","NumCells.hc","NumDonors.ms","NumDonors.hc","p","or_est","log2or","negLog10p"
"ACTR5",2,4,2,3,0.686892181139712,0.502205814176944,-0.993649363697927,0.163111427148394
"ACTR6",3,1,2,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"ACVR1",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"ACVR2A",3,0,2,0,0.123525410204266,Inf,Inf,0.908243695227225
"ACYP1",4,2,2,2,0.450818825649812,2.01765860391765,1.01268208519664,0.345997956634091
"ADA",1,2,1,2,1,0.502863467225993,-0.991761348721336,0
"ADA2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"ADAM10",11,12,6,5,1,0.921646308737193,-0.117714887105587,0
"ADAM15",6,3,3,3,0.340847109771089,2.02036419979359,1.01461538301428,0.467440384270158
"ADAM17",2,5,1,4,0.452061316994495,0.40126146282924,-1.31738548861956,0.34480265406855
"ADAM19",3,3,2,3,1,1.00661849212498,0.0095170062774283,0
"ADAM20",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ADAM6;LINC00226",2,0,1,0,0.24819457420672,Inf,Inf,0.605207716865645
"ADAM8",13,15,5,7,0.849182840889602,0.870236706366786,-0.200520224209244,0.0709987900385994
"ADAMTS17",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ADAMTS4",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"ADAMTSL5",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"ADAR",12,23,7,8,0.0859170720155458,0.517763478823698,-0.949634888587418,1.06592053179767
"ADARB1",1,3,1,2,0.624514217510396,0.334852778355426,-1.57840115639391,0.204457670154495
"ADAT1",5,3,2,3,0.505372888261834,1.68158600410633,0.749822566866094,0.296388060386242
"ADAT2",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"ADCK1",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ADCK2",3,1,3,1,0.372867647299398,3.02597164655246,1.59739846952101,0.428445297542138
"ADCK5",2,3,2,3,1,0.670371393191425,-0.576967508769896,0
"ADCY3",2,2,2,2,1,1.00660973632977,0.00950445733523746,0
"ADCY5",1,0,1,0,0.498356344510191,Inf,Inf,0.302460008420945
"ADCY7",12,13,5,7,1,0.928099134445556,-0.107649180553516,0
"ADD1",4,6,3,3,0.753106931991266,0.66949701992946,-0.578850461059298,0.123143354906026
"ADD3",18,35,7,8,0.0244527738027577,0.506169228239259,-0.982308291144874,1.61167186950951
"ADGRE2",1,1,1,1,1,1.00660100367109,0.00949194144396454,0
"ADGRE5",22,29,5,8,0.393113780634929,0.756699935500327,-0.40220677272979,0.405481731685365
"ADGRG5",2,1,2,1,0.623522181096949,2.01496731931745,1.01075643992397,0.205148092375235
"ADH5",3,4,3,4,1,0.754114950562894,-0.407143643055342,0
"ADHFE1",3,2,2,2,0.686063853576589,1.51150662577839,0.595987303118233,0.163635461603138
"ADI1",3,4,3,2,1,0.754114950562894,-0.407143643055342,0
"ADIPOR1",13,12,5,6,0.843280854106336,1.09197745516447,0.126943070856503,0.0740277598061355
"ADK",2,8,2,5,0.108237559256787,0.249885675601201,-2.00065989186778,0.965622009585421
"ADNP",1,5,1,3,0.217839453206134,0.200447849165676,-2.31870115764144,0.661863461779443
