"p_val","avg_logFC","pct.1","pct.2","p_val_adj","Feature","NegLogP"
0.00595464579861801,0.289989493748683,0.164,0.103,1,"ENSG00000070770-CSNK2A2",2.22514406663808
0.00609717968841437,0.251307031234668,0.109,0.059,1,"ENSG00000225733-FGD5-AS1",2.2148710058085
0.00621974939920759,-0.295609517899533,0.162,0.101,1,"ENSG00000154760-SLFN13",2.20622711317635
0.0062483803262842,0.364018738301551,0.182,0.118,1,"ENSG00000160294-MCM3AP",2.20423254369869
0.00641347004155137,0.29537096740976,0.233,0.165,1,"ENSG00000084652-TXLNA",2.19290692958669
0.00648574962027354,0.340489290928267,0.213,0.15,1,"ENSG00000058262-SEC61A1",2.18803982110129
0.0067048595288876,-0.340283104767953,0.079,0.13,1,"ENSG00000096063-SRPK1",2.17361031646533
0.00673854619691622,0.356876624072873,0.159,0.101,1,"ENSG00000117228-GBP1",2.17143378992764
0.00677722534914903,0.289277133036411,0.147,0.091,1,"ENSG00000144381-HSPD1",2.16894807341785
0.00687618985501275,0.26817617904859,0.187,0.125,1,"ENSG00000044574-HSPA5",2.16265214073337
0.00715252789015046,0.269808436772875,0.245,0.174,1,"ENSG00000187735-TCEA1",2.1455404400568
0.00717335742645983,0.333849349694227,0.111,0.061,1,"ENSG00000077044-DGKD",2.14427752905975
0.0073023461659018,0.395440611234809,0.117,0.066,1,"ENSG00000253719-ATXN7L3B",2.13653758327652
0.00757278915180198,-0.257395723728501,0.195,0.128,1,"ENSG00000178149-DALRD3",2.12074413501266
0.00780557471306218,0.360902045438298,0.116,0.066,1,"ENSG00000087157-PGS1",2.10759511495612
0.00788245038624261,0.264002069665456,0.17,0.111,1,"ENSG00000115241-PPM1G",2.10333875410989
0.00791975576281837,0.45640277913785,0.197,0.138,1,"ENSG00000055917-PUM2",2.1012882114024
0.00800765535663269,0.494889031439723,0.106,0.059,1,"ENSG00000144136-SLC20A1",2.09649462682914
0.0081166669465491,0.25066986347837,0.112,0.064,1,"ENSG00000108591-DRG2",2.09062227419348
0.00815462731220272,0.509600118151058,0.172,0.115,1,"ENSG00000129675-ARHGEF6",2.08859588256391
0.00818487065094462,0.430140588387364,0.357,0.285,1,"ENSG00000115415-STAT1",2.08698817954158
0.00824140500910109,0.324195127617783,0.278,0.206,1,"ENSG00000107738-C10orf54",2.0839987427102
0.00828978365092428,0.31268811254298,0.114,0.066,1,"ENSG00000137200-CMTR1",2.08145680363981
0.00843547941474852,0.313953973782052,0.119,0.069,1,"ENSG00000100023-PPIL2",2.0738902300561
0.00844616154444003,-0.315097165290166,0.775,0.73,1,"ENSG00000198755-RPL10A",2.07334061635322
0.0085718991659724,0.401626094936088,0.197,0.135,1,"ENSG00000124422-USP22",2.06692294634688
0.00892722999343488,-0.696836862067873,0.19,0.251,1,"ENSG00000127314-RAP1B",2.04928327629448
0.00895645053626203,0.27858801844277,0.241,0.177,1,"ENSG00000213928-IRF9",2.04786406823156
